user_id,username,customer_age,income,employment_status,housing_status,credit_risk_score,bank_months_count,has_other_cards,email_is_free,email,first_name,last_name,full_name
210,deniz0210,20,0.9,CA,BC,108,28,0,0,deniz.bozkurt@sandbox.opba.com,Deniz,Bozkurt,Deniz Bozkurt
211,naz0211,50,0.6000000000000001,CA,BA,272,-1,1,1,naz.demir@sandbox.opba.com,Naz,Demir,Naz Demir
212,sila0212,60,0.7000000000000001,CD,BB,164,-1,0,0,sila.gunes@sandbox.opba.com,Sıla,Güneş,Sıla Güneş
213,fatma0213,30,0.9,CD,BE,70,30,1,1,fatma.bozkurt@sandbox.opba.com,Fatma,Bozkurt,Fatma Bozkurt
214,can0214,30,0.6000000000000001,CF,BB,169,28,0,0,can.sahin@sandbox.opba.com,Can,Şahin,Can Şahin
215,hakan0215,40,0.9,CA,BC,10,10,0,0,hakan.eren@sandbox.opba.com,Hakan,Eren,Hakan Eren
216,eda0216,40,0.8,CA,BA,189,-1,1,0,eda.dogan@sandbox.opba.com,Eda,Doğan,Eda Doğan
217,hilal0217,20,0.1,CA,BE,71,-1,0,1,hilal.celik@sandbox.opba.com,Hilal,Çelik,Hilal Çelik
218,burak0218,30,0.4,CA,BC,97,-1,0,0,burak.demir@sandbox.opba.com,Burak,Demir,Burak Demir
219,kubra0219,20,0.3,CA,BC,176,28,0,1,kubra.kaplan@sandbox.opba.com,Kübra,Kaplan,Kübra Kaplan
220,fatma0220,40,0.7000000000000001,CD,BB,52,-1,0,1,fatma.aksoy@sandbox.opba.com,Fatma,Aksoy,Fatma Aksoy
221,kadir0221,20,0.6000000000000001,CA,BC,43,11,0,1,kadir.tas@sandbox.opba.com,Kadir,Taş,Kadir Taş
222,leyla0222,30,0.4,CC,BB,200,15,0,1,leyla.ozcan@sandbox.opba.com,Leyla,Özcan,Leyla Özcan
223,deniz0223,30,0.1,CA,BE,193,25,0,0,deniz.aydin@sandbox.opba.com,Deniz,Aydın,Deniz Aydın
224,elif0224,30,0.6000000000000001,CF,BC,141,1,1,1,elif.kara@sandbox.opba.com,Elif,Kara,Elif Kara
225,dilan0225,50,0.8,CC,BC,122,1,0,0,dilan.celik@sandbox.opba.com,Dilan,Çelik,Dilan Çelik
226,kubra0226,30,0.1,CB,BB,214,16,0,0,kubra.kaya@sandbox.opba.com,Kübra,Kaya,Kübra Kaya
227,deniz0227,60,0.3,CF,BC,142,10,0,1,deniz.gunes@sandbox.opba.com,Deniz,Güneş,Deniz Güneş
228,mert0228,30,0.8,CB,BD,119,10,1,1,mert.kara@sandbox.opba.com,Mert,Kara,Mert Kara
229,melike0229,40,0.2,CA,BC,217,15,0,1,melike.bozkurt@sandbox.opba.com,Melike,Bozkurt,Melike Bozkurt
230,ayse0230,40,0.6000000000000001,CB,BC,116,11,1,1,ayse.yildiz@sandbox.opba.com,Ayşe,Yıldız,Ayşe Yıldız
231,can0231,30,0.6000000000000001,CB,BC,189,31,0,1,can.koc@sandbox.opba.com,Can,Koç,Can Koç
232,kubra0232,20,0.1,CA,BC,1,15,0,0,kubra.polat@sandbox.opba.com,Kübra,Polat,Kübra Polat
233,sila0233,30,0.7000000000000001,CA,BB,85,31,1,1,sila.kilic@sandbox.opba.com,Sıla,Kılıç,Sıla Kılıç
234,can0234,30,0.9,CA,BC,220,-1,0,0,can.aslan@sandbox.opba.com,Can,Aslan,Can Aslan
235,onur0235,40,0.8,CB,BA,178,1,0,1,onur.kaplan@sandbox.opba.com,Onur,Kaplan,Onur Kaplan
236,ahmet0236,30,0.9,CA,BA,105,20,1,0,ahmet.yildiz@sandbox.opba.com,Ahmet,Yıldız,Ahmet Yıldız
237,kubra0237,30,0.9,CB,BC,139,1,0,0,kubra.ozturk@sandbox.opba.com,Kübra,Öztürk,Kübra Öztürk
238,fatma0238,50,0.9,CA,BD,159,1,0,1,fatma.simsek@sandbox.opba.com,Fatma,Şimşek,Fatma Şimşek
239,hilal0239,20,0.9,CA,BD,97,26,0,1,hilal.tas@sandbox.opba.com,Hilal,Taş,Hilal Taş
240,i̇lker0240,40,0.3,CE,BB,150,1,0,1,ilker.simsek@sandbox.opba.com,İlker,Şimşek,İlker Şimşek
241,mehmet0241,40,0.9,CF,BB,76,15,1,0,mehmet.kara@sandbox.opba.com,Mehmet,Kara,Mehmet Kara
242,leyla0242,20,0.5,CA,BB,120,1,0,1,leyla.celik@sandbox.opba.com,Leyla,Çelik,Leyla Çelik
243,i̇lker0243,60,0.4,CC,BB,108,5,1,1,ilker.yilmaz@sandbox.opba.com,İlker,Yılmaz,İlker Yılmaz
244,mert0244,20,0.7000000000000001,CA,BC,34,28,0,1,mert.kaya@sandbox.opba.com,Mert,Kaya,Mert Kaya
245,yasemin0245,50,0.6000000000000001,CC,BA,165,5,0,0,yasemin.sari@sandbox.opba.com,Yasemin,Sarı,Yasemin Sarı
246,elif0246,30,0.9,CB,BC,104,29,0,1,elif.kaya@sandbox.opba.com,Elif,Kaya,Elif Kaya
247,deniz0247,50,0.9,CF,BB,38,21,0,0,deniz.yildirim@sandbox.opba.com,Deniz,Yıldırım,Deniz Yıldırım
248,selin0248,20,0.9,CA,BA,161,2,0,0,selin.dogan@sandbox.opba.com,Selin,Doğan,Selin Doğan
249,hakan0249,30,0.9,CB,BB,146,28,0,1,hakan.aydin@sandbox.opba.com,Hakan,Aydın,Hakan Aydın
250,sila0250,30,0.9,CA,BC,64,-1,0,0,sila.kaya@sandbox.opba.com,Sıla,Kaya,Sıla Kaya
251,murat0251,40,0.6000000000000001,CA,BC,150,-1,0,1,murat.bulut@sandbox.opba.com,Murat,Bulut,Murat Bulut
252,pinar0252,60,0.8,CA,BA,64,28,0,0,pinar.kara@sandbox.opba.com,Pınar,Kara,Pınar Kara
253,leyla0253,50,0.7000000000000001,CC,BB,119,-1,1,0,leyla.sari@sandbox.opba.com,Leyla,Sarı,Leyla Sarı
254,zeynep0254,40,0.9,CA,BC,176,-1,1,0,zeynep.cetin@sandbox.opba.com,Zeynep,Çetin,Zeynep Çetin
255,gokhan0255,40,0.7000000000000001,CA,BA,229,1,0,0,gokhan.kara@sandbox.opba.com,Gökhan,Kara,Gökhan Kara
256,mehmet0256,20,0.5,CD,BC,29,11,0,1,mehmet.eren@sandbox.opba.com,Mehmet,Eren,Mehmet Eren
257,burak0257,30,0.9,CA,BB,147,28,0,1,burak.sahin@sandbox.opba.com,Burak,Şahin,Burak Şahin
258,leyla0258,40,0.9,CA,BC,228,10,1,0,leyla.polat@sandbox.opba.com,Leyla,Polat,Leyla Polat
259,deniz0259,40,0.8,CF,BC,90,-1,0,0,deniz.aslan@sandbox.opba.com,Deniz,Aslan,Deniz Aslan
260,murat0260,40,0.7000000000000001,CF,BD,155,21,1,0,murat.yildirim@sandbox.opba.com,Murat,Yıldırım,Murat Yıldırım
261,zeynep0261,30,0.9,CA,BC,117,28,0,1,zeynep.ozcan@sandbox.opba.com,Zeynep,Özcan,Zeynep Özcan
262,yasemin0262,30,0.6000000000000001,CA,BC,69,-1,0,0,yasemin.kara@sandbox.opba.com,Yasemin,Kara,Yasemin Kara
263,zeynep0263,30,0.3,CA,BB,118,15,1,1,zeynep.dogan@sandbox.opba.com,Zeynep,Doğan,Zeynep Doğan
264,umut0264,40,0.9,CB,BC,141,28,0,0,umut.bozkurt@sandbox.opba.com,Umut,Bozkurt,Umut Bozkurt
265,oguz0265,50,0.9,CA,BC,200,-1,0,0,oguz.simsek@sandbox.opba.com,Oğuz,Şimşek,Oğuz Şimşek
266,kubra0266,20,0.7000000000000001,CA,BC,147,1,0,1,kubra.koc@sandbox.opba.com,Kübra,Koç,Kübra Koç
267,zeynep0267,30,0.6000000000000001,CA,BB,160,1,0,1,zeynep.sari@sandbox.opba.com,Zeynep,Sarı,Zeynep Sarı
268,ayse0268,40,0.7000000000000001,CB,BA,83,-1,1,1,ayse.simsek@sandbox.opba.com,Ayşe,Şimşek,Ayşe Şimşek
269,tugce0269,20,0.3,CA,BE,39,1,0,0,tugce.yilmaz@sandbox.opba.com,Tuğçe,Yılmaz,Tuğçe Yılmaz
270,mehmet0270,20,0.9,CA,BC,123,3,0,0,mehmet.aksoy@sandbox.opba.com,Mehmet,Aksoy,Mehmet Aksoy
271,hilal0271,30,0.9,CF,BB,63,-1,0,0,hilal.tas@sandbox.opba.com,Hilal,Taş,Hilal Taş
272,elif0272,40,0.9,CA,BC,127,1,0,0,elif.simsek@sandbox.opba.com,Elif,Şimşek,Elif Şimşek
273,gokhan0273,50,0.7000000000000001,CA,BB,42,-1,0,1,gokhan.kurt@sandbox.opba.com,Gökhan,Kurt,Gökhan Kurt
274,mert0274,40,0.6000000000000001,CA,BC,240,6,0,0,mert.kara@sandbox.opba.com,Mert,Kara,Mert Kara
275,cenk0275,50,0.9,CB,BB,229,19,0,1,cenk.koc@sandbox.opba.com,Cenk,Koç,Cenk Koç
276,pinar0276,40,0.1,CB,BC,109,15,0,1,pinar.bozkurt@sandbox.opba.com,Pınar,Bozkurt,Pınar Bozkurt
277,omer0277,20,0.9,CA,BB,145,30,0,1,omer.arslan@sandbox.opba.com,Ömer,Arslan,Ömer Arslan
278,ayse0278,30,0.1,CA,BB,40,15,0,0,ayse.ozdemir@sandbox.opba.com,Ayşe,Özdemir,Ayşe Özdemir
279,volkan0279,40,0.9,CA,BC,110,2,0,1,volkan.kaya@sandbox.opba.com,Volkan,Kaya,Volkan Kaya
280,umut0280,40,0.8,CA,BE,103,1,0,0,umut.kurt@sandbox.opba.com,Umut,Kurt,Umut Kurt
281,ahmet0281,20,0.2,CA,BA,144,26,0,1,ahmet.celik@sandbox.opba.com,Ahmet,Çelik,Ahmet Çelik
282,eda0282,20,0.9,CA,BE,98,25,1,0,eda.sahin@sandbox.opba.com,Eda,Şahin,Eda Şahin
283,kerem0283,30,0.9,CA,BC,158,10,0,1,kerem.yildirim@sandbox.opba.com,Kerem,Yıldırım,Kerem Yıldırım
284,selin0284,40,0.5,CA,BC,52,25,0,0,selin.cetin@sandbox.opba.com,Selin,Çetin,Selin Çetin
285,rabia0285,20,0.1,CA,BC,119,-1,0,0,rabia.aksoy@sandbox.opba.com,Rabia,Aksoy,Rabia Aksoy
286,ahmet0286,20,0.9,CB,BD,0,21,0,1,ahmet.demir@sandbox.opba.com,Ahmet,Demir,Ahmet Demir
287,leyla0287,30,0.7000000000000001,CA,BC,100,28,0,0,leyla.kaya@sandbox.opba.com,Leyla,Kaya,Leyla Kaya
288,tugce0288,30,0.1,CB,BB,32,21,0,0,tugce.yilmaz@sandbox.opba.com,Tuğçe,Yılmaz,Tuğçe Yılmaz
289,yaren0289,20,0.7000000000000001,CA,BE,125,28,1,1,yaren.celik@sandbox.opba.com,Yaren,Çelik,Yaren Çelik
290,i̇rem0290,30,0.4,CA,BE,160,20,0,1,irem.kara@sandbox.opba.com,İrem,Kara,İrem Kara
291,yasemin0291,70,0.5,CD,BB,41,28,0,0,yasemin.aksoy@sandbox.opba.com,Yasemin,Aksoy,Yasemin Aksoy
292,deniz0292,40,0.9,CA,BC,209,-1,1,0,deniz.kaplan@sandbox.opba.com,Deniz,Kaplan,Deniz Kaplan
293,burak0293,60,0.6000000000000001,CA,BA,206,15,0,0,burak.ozdemir@sandbox.opba.com,Burak,Özdemir,Burak Özdemir
294,eda0294,60,0.1,CC,BA,132,-1,0,0,eda.polat@sandbox.opba.com,Eda,Polat,Eda Polat
295,can0295,30,0.8,CA,BB,110,-1,0,1,can.aydin@sandbox.opba.com,Can,Aydın,Can Aydın
296,murat0296,40,0.9,CA,BB,129,29,1,0,murat.aslan@sandbox.opba.com,Murat,Aslan,Murat Aslan
297,murat0297,30,0.9,CA,BA,86,1,0,1,murat.ozturk@sandbox.opba.com,Murat,Öztürk,Murat Öztürk
298,murat0298,60,0.9,CA,BC,202,2,0,1,murat.kurt@sandbox.opba.com,Murat,Kurt,Murat Kurt
299,volkan0299,30,0.2,CB,BC,84,15,0,1,volkan.tas@sandbox.opba.com,Volkan,Taş,Volkan Taş
300,tugce0300,40,0.1,CA,BC,74,-1,0,1,tugce.sahin@sandbox.opba.com,Tuğçe,Şahin,Tuğçe Şahin
301,umut0301,50,0.1,CA,BC,270,2,0,1,umut.kurt@sandbox.opba.com,Umut,Kurt,Umut Kurt
302,pinar0302,30,0.5,CA,BC,165,-1,1,0,pinar.yildiz@sandbox.opba.com,Pınar,Yıldız,Pınar Yıldız
303,naz0303,40,0.4,CA,BB,122,-1,0,1,naz.gunes@sandbox.opba.com,Naz,Güneş,Naz Güneş
304,nisa0304,50,0.4,CB,BA,85,15,0,0,nisa.kilic@sandbox.opba.com,Nisa,Kılıç,Nisa Kılıç
305,yaren0305,30,0.8,CA,BC,105,-1,0,1,yaren.dogan@sandbox.opba.com,Yaren,Doğan,Yaren Doğan
306,omer0306,30,0.2,CB,BE,63,15,0,0,omer.cetin@sandbox.opba.com,Ömer,Çetin,Ömer Çetin
307,leyla0307,40,0.9,CA,BC,164,-1,0,0,leyla.aslan@sandbox.opba.com,Leyla,Aslan,Leyla Aslan
308,naz0308,30,0.1,CB,BB,124,-1,0,1,naz.aslan@sandbox.opba.com,Naz,Aslan,Naz Aslan
309,burak0309,30,0.6000000000000001,CA,BE,159,5,0,1,burak.aksoy@sandbox.opba.com,Burak,Aksoy,Burak Aksoy
310,leyla0310,20,0.1,CB,BE,117,28,0,1,leyla.aslan@sandbox.opba.com,Leyla,Aslan,Leyla Aslan
311,rabia0311,50,0.1,CA,BB,36,15,0,1,rabia.polat@sandbox.opba.com,Rabia,Polat,Rabia Polat
312,emre0312,60,0.3,CC,BB,110,20,0,1,emre.yildiz@sandbox.opba.com,Emre,Yıldız,Emre Yıldız
313,leyla0313,30,0.9,CA,BA,178,-1,1,0,leyla.ozkan@sandbox.opba.com,Leyla,Özkan,Leyla Özkan
314,melike0314,50,0.5,CC,BA,148,1,0,0,melike.aksoy@sandbox.opba.com,Melike,Aksoy,Melike Aksoy
315,mert0315,40,0.9,CA,BB,76,10,0,1,mert.demir@sandbox.opba.com,Mert,Demir,Mert Demir
316,yigit0316,20,0.9,CA,BC,88,5,1,0,yigit.bozkurt@sandbox.opba.com,Yiğit,Bozkurt,Yiğit Bozkurt
317,pinar0317,60,0.2,CA,BB,22,30,0,1,pinar.aydin@sandbox.opba.com,Pınar,Aydın,Pınar Aydın
318,tolga0318,20,0.1,CA,BB,62,1,0,0,tolga.celik@sandbox.opba.com,Tolga,Çelik,Tolga Çelik
319,ahmet0319,30,0.5,CA,BC,281,6,0,1,ahmet.ozturk@sandbox.opba.com,Ahmet,Öztürk,Ahmet Öztürk
320,emre0320,20,0.7000000000000001,CA,BE,39,1,0,1,emre.aksoy@sandbox.opba.com,Emre,Aksoy,Emre Aksoy
321,rabia0321,50,0.1,CA,BC,192,5,1,1,rabia.gunes@sandbox.opba.com,Rabia,Güneş,Rabia Güneş
322,pinar0322,20,0.9,CA,BE,76,1,0,0,pinar.aksoy@sandbox.opba.com,Pınar,Aksoy,Pınar Aksoy
323,hakan0323,30,0.2,CA,BE,146,-1,0,0,hakan.simsek@sandbox.opba.com,Hakan,Şimşek,Hakan Şimşek
324,rabia0324,30,0.9,CA,BC,113,-1,0,0,rabia.simsek@sandbox.opba.com,Rabia,Şimşek,Rabia Şimşek
325,elif0325,20,0.3,CA,BB,257,28,0,1,elif.polat@sandbox.opba.com,Elif,Polat,Elif Polat
326,melike0326,20,0.7000000000000001,CA,BD,163,1,0,1,melike.tas@sandbox.opba.com,Melike,Taş,Melike Taş
327,tolga0327,20,0.1,CA,BE,74,2,0,1,tolga.yilmaz@sandbox.opba.com,Tolga,Yılmaz,Tolga Yılmaz
328,nisa0328,30,0.6000000000000001,CA,BC,97,-1,0,1,nisa.sari@sandbox.opba.com,Nisa,Sarı,Nisa Sarı
329,yasemin0329,50,0.7000000000000001,CA,BA,142,10,0,1,yasemin.yildiz@sandbox.opba.com,Yasemin,Yıldız,Yasemin Yıldız
330,mert0330,20,0.6000000000000001,CA,BB,151,-1,0,0,mert.bulut@sandbox.opba.com,Mert,Bulut,Mert Bulut
331,zeynep0331,30,0.9,CA,BC,122,15,0,0,zeynep.aydin@sandbox.opba.com,Zeynep,Aydın,Zeynep Aydın
332,sena0332,40,0.5,CA,BC,104,-1,0,0,sena.koc@sandbox.opba.com,Sena,Koç,Sena Koç
333,rabia0333,10,0.6000000000000001,CA,BC,142,-1,0,0,rabia.aydin@sandbox.opba.com,Rabia,Aydın,Rabia Aydın
334,sena0334,40,0.7000000000000001,CA,BA,258,-1,0,0,sena.sahin@sandbox.opba.com,Sena,Şahin,Sena Şahin
335,yasemin0335,20,0.1,CE,BE,84,-1,0,0,yasemin.kaplan@sandbox.opba.com,Yasemin,Kaplan,Yasemin Kaplan
336,kubra0336,40,0.2,CA,BB,119,1,0,1,kubra.yildiz@sandbox.opba.com,Kübra,Yıldız,Kübra Yıldız
337,onur0337,40,0.8,CA,BB,101,28,1,1,onur.yildiz@sandbox.opba.com,Onur,Yıldız,Onur Yıldız
338,omer0338,50,0.4,CC,BB,10,28,0,1,omer.ozdemir@sandbox.opba.com,Ömer,Özdemir,Ömer Özdemir
339,omer0339,20,0.7000000000000001,CB,BE,27,1,0,0,omer.ozturk@sandbox.opba.com,Ömer,Öztürk,Ömer Öztürk
340,i̇lker0340,30,0.7000000000000001,CA,BC,111,6,0,0,ilker.ozturk@sandbox.opba.com,İlker,Öztürk,İlker Öztürk
341,cenk0341,50,0.1,CA,BE,167,31,0,1,cenk.ozturk@sandbox.opba.com,Cenk,Öztürk,Cenk Öztürk
342,onur0342,40,0.6000000000000001,CA,BB,156,-1,0,1,onur.cetin@sandbox.opba.com,Onur,Çetin,Onur Çetin
343,omer0343,30,0.2,CB,BC,97,-1,0,1,omer.celik@sandbox.opba.com,Ömer,Çelik,Ömer Çelik
344,zeynep0344,20,0.6000000000000001,CA,BC,114,28,0,1,zeynep.kilic@sandbox.opba.com,Zeynep,Kılıç,Zeynep Kılıç
345,umut0345,30,0.6000000000000001,CA,BC,92,2,0,1,umut.bozkurt@sandbox.opba.com,Umut,Bozkurt,Umut Bozkurt
346,mert0346,50,0.8,CA,BC,104,-1,0,1,mert.ozdemir@sandbox.opba.com,Mert,Özdemir,Mert Özdemir
347,omer0347,20,0.1,CA,BE,118,-1,0,1,omer.kara@sandbox.opba.com,Ömer,Kara,Ömer Kara
348,eda0348,30,0.4,CA,BB,41,1,0,0,eda.aslan@sandbox.opba.com,Eda,Aslan,Eda Aslan
349,gokhan0349,40,0.7000000000000001,CB,BC,200,1,0,1,gokhan.sari@sandbox.opba.com,Gökhan,Sarı,Gökhan Sarı
350,ayse0350,30,0.4,CA,BA,216,1,0,1,ayse.gunes@sandbox.opba.com,Ayşe,Güneş,Ayşe Güneş
351,murat0351,50,0.8,CA,BC,101,-1,1,1,murat.ozdemir@sandbox.opba.com,Murat,Özdemir,Murat Özdemir
352,elif0352,20,0.9,CA,BD,114,1,0,0,elif.polat@sandbox.opba.com,Elif,Polat,Elif Polat
353,pinar0353,30,0.1,CA,BC,48,-1,0,1,pinar.aksoy@sandbox.opba.com,Pınar,Aksoy,Pınar Aksoy
354,mehmet0354,30,0.8,CA,BC,199,1,1,0,mehmet.eren@sandbox.opba.com,Mehmet,Eren,Mehmet Eren
355,ahmet0355,40,0.4,CF,BB,74,5,0,0,ahmet.sari@sandbox.opba.com,Ahmet,Sarı,Ahmet Sarı
356,i̇lker0356,40,0.8,CA,BA,214,-1,0,0,ilker.simsek@sandbox.opba.com,İlker,Şimşek,İlker Şimşek
357,tolga0357,50,0.9,CD,BA,158,-1,1,0,tolga.aksoy@sandbox.opba.com,Tolga,Aksoy,Tolga Aksoy
358,fatma0358,20,0.9,CA,BB,-85,29,0,1,fatma.ozturk@sandbox.opba.com,Fatma,Öztürk,Fatma Öztürk
359,oguz0359,50,0.9,CA,BB,-4,25,1,0,oguz.kilic@sandbox.opba.com,Oğuz,Kılıç,Oğuz Kılıç
360,i̇rem0360,60,0.8,CA,BC,124,-1,0,0,irem.ozkan@sandbox.opba.com,İrem,Özkan,İrem Özkan
361,naz0361,40,0.9,CF,BB,19,-1,0,1,naz.ozturk@sandbox.opba.com,Naz,Öztürk,Naz Öztürk
362,esra0362,40,0.6000000000000001,CB,BA,183,31,0,1,esra.kilic@sandbox.opba.com,Esra,Kılıç,Esra Kılıç
363,cenk0363,40,0.1,CA,BC,71,-1,0,0,cenk.celik@sandbox.opba.com,Cenk,Çelik,Cenk Çelik
364,dilan0364,50,0.5,CA,BA,151,-1,0,1,dilan.yildirim@sandbox.opba.com,Dilan,Yıldırım,Dilan Yıldırım
365,kubra0365,50,0.9,CA,BB,236,-1,0,0,kubra.demir@sandbox.opba.com,Kübra,Demir,Kübra Demir
366,hakan0366,20,0.9,CA,BC,145,28,1,1,hakan.kaplan@sandbox.opba.com,Hakan,Kaplan,Hakan Kaplan
367,melike0367,20,0.1,CE,BB,79,25,0,0,melike.simsek@sandbox.opba.com,Melike,Şimşek,Melike Şimşek
368,elif0368,60,0.9,CA,BC,238,31,1,1,elif.kaplan@sandbox.opba.com,Elif,Kaplan,Elif Kaplan
369,kubra0369,80,0.8,CG,BA,119,25,0,0,kubra.aydin@sandbox.opba.com,Kübra,Aydın,Kübra Aydın
370,elif0370,60,0.9,CC,BA,200,-1,1,0,elif.koc@sandbox.opba.com,Elif,Koç,Elif Koç
371,yasemin0371,30,0.6000000000000001,CA,BA,204,1,1,1,yasemin.aksoy@sandbox.opba.com,Yasemin,Aksoy,Yasemin Aksoy
372,omer0372,40,0.8,CA,BC,158,15,0,0,omer.yildirim@sandbox.opba.com,Ömer,Yıldırım,Ömer Yıldırım
373,kerem0373,40,0.7000000000000001,CB,BA,177,30,0,1,kerem.eren@sandbox.opba.com,Kerem,Eren,Kerem Eren
374,yasemin0374,40,0.7000000000000001,CA,BA,190,-1,1,1,yasemin.ozcan@sandbox.opba.com,Yasemin,Özcan,Yasemin Özcan
375,ayse0375,50,0.2,CA,BB,58,1,0,0,ayse.kara@sandbox.opba.com,Ayşe,Kara,Ayşe Kara
376,emre0376,40,0.5,CA,BE,141,25,0,0,emre.yildiz@sandbox.opba.com,Emre,Yıldız,Emre Yıldız
377,cenk0377,40,0.7000000000000001,CA,BA,124,-1,0,0,cenk.aslan@sandbox.opba.com,Cenk,Aslan,Cenk Aslan
378,umut0378,30,0.8,CA,BC,136,1,1,0,umut.eren@sandbox.opba.com,Umut,Eren,Umut Eren
379,can0379,50,0.9,CA,BC,164,1,0,1,can.bozkurt@sandbox.opba.com,Can,Bozkurt,Can Bozkurt
380,murat0380,30,0.3,CA,BC,64,3,0,1,murat.celik@sandbox.opba.com,Murat,Çelik,Murat Çelik
381,oguz0381,40,0.3,CA,BA,214,28,0,0,oguz.ozturk@sandbox.opba.com,Oğuz,Öztürk,Oğuz Öztürk
382,omer0382,40,0.9,CA,BB,65,1,0,1,omer.bulut@sandbox.opba.com,Ömer,Bulut,Ömer Bulut
383,selin0383,30,0.9,CA,BC,129,1,1,1,selin.kaplan@sandbox.opba.com,Selin,Kaplan,Selin Kaplan
384,hilal0384,70,0.2,CA,BB,294,15,0,0,hilal.bozkurt@sandbox.opba.com,Hilal,Bozkurt,Hilal Bozkurt
385,leyla0385,50,0.1,CD,BB,28,-1,0,1,leyla.sari@sandbox.opba.com,Leyla,Sarı,Leyla Sarı
386,dilan0386,50,0.1,CA,BB,48,1,1,0,dilan.ozturk@sandbox.opba.com,Dilan,Öztürk,Dilan Öztürk
387,kerem0387,20,0.9,CA,BA,169,28,0,1,kerem.yildiz@sandbox.opba.com,Kerem,Yıldız,Kerem Yıldız
388,gokhan0388,20,0.9,CB,BC,117,30,0,1,gokhan.ozcan@sandbox.opba.com,Gökhan,Özcan,Gökhan Özcan
389,volkan0389,20,0.2,CE,BC,188,-1,0,1,volkan.demir@sandbox.opba.com,Volkan,Demir,Volkan Demir
390,murat0390,10,0.7000000000000001,CA,BE,121,22,0,0,murat.yilmaz@sandbox.opba.com,Murat,Yılmaz,Murat Yılmaz
391,burak0391,30,0.1,CA,BC,154,28,0,1,burak.ozkan@sandbox.opba.com,Burak,Özkan,Burak Özkan
392,elif0392,20,0.8,CA,BE,151,1,0,1,elif.yildirim@sandbox.opba.com,Elif,Yıldırım,Elif Yıldırım
393,ahmet0393,10,0.3,CE,BE,107,-1,0,0,ahmet.dogan@sandbox.opba.com,Ahmet,Doğan,Ahmet Doğan
394,kerem0394,50,0.1,CB,BB,187,30,0,0,kerem.bozkurt@sandbox.opba.com,Kerem,Bozkurt,Kerem Bozkurt
395,selin0395,20,0.2,CA,BE,111,-1,0,0,selin.ozkan@sandbox.opba.com,Selin,Özkan,Selin Özkan
396,esra0396,20,0.2,CA,BB,80,28,0,0,esra.eren@sandbox.opba.com,Esra,Eren,Esra Eren
397,burak0397,20,0.8,CA,BE,255,1,1,0,burak.aydin@sandbox.opba.com,Burak,Aydın,Burak Aydın
398,hakan0398,40,0.8,CA,BC,143,20,1,0,hakan.koc@sandbox.opba.com,Hakan,Koç,Hakan Koç
399,i̇lker0399,20,0.1,CB,BE,169,15,1,0,ilker.celik@sandbox.opba.com,İlker,Çelik,İlker Çelik
400,volkan0400,30,0.1,CA,BB,218,28,0,0,volkan.polat@sandbox.opba.com,Volkan,Polat,Volkan Polat
401,elif0401,30,0.9,CA,BA,296,-1,0,1,elif.ozcan@sandbox.opba.com,Elif,Özcan,Elif Özcan
402,pinar0402,30,0.9,CB,BC,116,28,0,1,pinar.aslan@sandbox.opba.com,Pınar,Aslan,Pınar Aslan
403,sena0403,40,0.5,CA,BE,177,1,0,0,sena.ozkan@sandbox.opba.com,Sena,Özkan,Sena Özkan
404,omer0404,30,0.1,CA,BC,208,1,0,0,omer.gunes@sandbox.opba.com,Ömer,Güneş,Ömer Güneş
405,dilan0405,40,0.9,CA,BC,230,26,1,0,dilan.bulut@sandbox.opba.com,Dilan,Bulut,Dilan Bulut
406,selin0406,10,0.8,CA,BC,167,-1,0,0,selin.simsek@sandbox.opba.com,Selin,Şimşek,Selin Şimşek
407,can0407,20,0.5,CA,BA,106,30,0,1,can.ozcan@sandbox.opba.com,Can,Özcan,Can Özcan
408,kadir0408,30,0.5,CA,BC,126,1,0,1,kadir.yildirim@sandbox.opba.com,Kadir,Yıldırım,Kadir Yıldırım
409,yaren0409,20,0.9,CA,BB,156,1,1,1,yaren.simsek@sandbox.opba.com,Yaren,Şimşek,Yaren Şimşek
410,kadir0410,30,0.1,CA,BC,161,1,0,1,kadir.aslan@sandbox.opba.com,Kadir,Aslan,Kadir Aslan
411,yasemin0411,30,0.5,CA,BC,124,-1,0,1,yasemin.kaya@sandbox.opba.com,Yasemin,Kaya,Yasemin Kaya
412,murat0412,60,0.4,CC,BA,108,15,0,0,murat.sahin@sandbox.opba.com,Murat,Şahin,Murat Şahin
413,cenk0413,40,0.6000000000000001,CA,BC,264,30,0,1,cenk.simsek@sandbox.opba.com,Cenk,Şimşek,Cenk Şimşek
414,kerem0414,30,0.2,CA,BC,85,26,0,0,kerem.aydin@sandbox.opba.com,Kerem,Aydın,Kerem Aydın
415,cenk0415,20,0.6000000000000001,CA,BE,176,1,0,1,cenk.aksoy@sandbox.opba.com,Cenk,Aksoy,Cenk Aksoy
416,emre0416,30,0.1,CA,BA,204,31,0,1,emre.ozturk@sandbox.opba.com,Emre,Öztürk,Emre Öztürk
417,rabia0417,50,0.7000000000000001,CA,BA,220,4,1,1,rabia.aydin@sandbox.opba.com,Rabia,Aydın,Rabia Aydın
418,tugce0418,30,0.7000000000000001,CA,BC,160,30,1,1,tugce.cetin@sandbox.opba.com,Tuğçe,Çetin,Tuğçe Çetin
